S. No.,Gujarati - Hindi Name,English Name,MP3 URL,PDF URL
706,"સ્વતઃ સિદ્ધ, ભુવનેશ્વર, અને","Svat: Siddhi, Bhuvneshwar, Ane",https://archive.org/download/KavirajPad/Svat%20Sidhdh%20Bhuvneshvar.mp3,"https://archive.org/download/KavirajPadLyrics/Svat%20Siddhi,%20Bhuvneshwar,%20Ane.pdf"
707,સ્વયં-રમણ સમંદરના કોયડાના ખેલ જો,Svayam Raman Samandarna Koydana Khel Jo,https://archive.org/download/KavirajPad/Svaym-Raman%20Samndarna%20Koyadana%20Khel.mp3,https://archive.org/download/KavirajPadLyrics/Svayam%20raman%20samandar%20na%20koyadana-15-03.pdf
708,"સ્વ-રામ સાગર, અભેદ એકતાર",Swa-Ram Sagar Abhed Aektar,https://archive.org/download/KavirajPad/89_13_Swa%20sam%20saagar.mp3,https://archive.org/download/KavirajPadLyrics/89_13_Swa%20sam%20saagar.pdf
709,"સ્વામી સીમંધર અરિહંત, હરદમ ઉપકારી","Swami Simandhar Arihant, Hardam Upkari Chetan",https://archive.org/download/KavirajPad/Sami%20Simandhar%20Arihant%20Hardam%20Upkari.mp3,https://archive.org/download/KavirajPadLyrics/Swami%20simandhar%20arihant%20hardam-05-07.pdf
710,"स्वामी सीमंधर भगवान, मेरो केवलज्ञान","Swami Simandhar Bhagwan, Mero Kevalgnan",https://archive.org/download/KavirajPad/Swami%20Simandhar%20Bhagvan.mp3,https://archive.org/download/KavirajPadLyrics/page_0124.pdf
711,"स्वामी सीमंधर भगवान, तुमरो","Swami Simandhar Bhagwan, Tumro Sat Punyankar",https://archive.org/download/KavirajPad/6%20Swami%20Simandhar%20Bhagvan.mp3,https://archive.org/download/KavirajPadLyrics/Swami%20simandhar%20bhagwan%20tumaro-05-06.pdf
712,સ્વામી સીમંધર વાત્સલ્ય,Swami Simandhar Vatsalya,https://archive.org/download/KavirajPad/Swami%20Simandhar%20Vatsalya%20Vihari.mp3,https://archive.org/download/KavirajPadLyrics/Swami%20Simandhar%20Vatsalya.pdf
713,સ્વામી સીમંધર! ઝીલો સલામ,Swami Simandhar Zhilo Salam,https://archive.org/download/KavirajPad/02%20SWAMI%20SIMANDHAR%20ZILO%20SALAM.mp3,https://archive.org/download/KavirajPadLyrics/Swami%20Simandhar%20zilo%20salam-63-02.pdf
714,સ્વરૂપ કીર્તનભક્તિ - આલાપ ૦૧ - જયકાર કવિરાજ,Swaroop Kirtan Bhakti - Aaalap 01 - Jaikara Kaviraj,,
715,સ્વરૂપ કીર્તનભક્તિ - આલાપ ૦૨ - જયકાર કવિરાજ,Swaroop Kirtan Bhakti - Aaalap 02 - Jaikara Kaviraj,,
716,સ્વરૂપ કીર્તનભક્તિ - આલાપ ૦૩ - જયકાર કવિરાજ,Swaroop Kirtan Bhakti - Aaalap 03 - Jaikara Kaviraj,,
717,સ્વરૂપ કીર્તનભક્તિ - આલાપ ૦૪ - જયકાર કવિરાજ,Swaroop Kirtan Bhakti - Aaalap 04 - Jaikara Kaviraj,,
718,સ્વરૂપ કીર્તનભક્તિ - આલાપ ૦૫ - જયકાર કવિરાજ,Swaroop Kirtan Bhakti - Aaalap 05 - Jaikara Kaviraj,,
719,સ્વરૂપ કીર્તનભક્તિ - આલાપ ૦૬ - જયકાર કવિરાજ,Swaroop Kirtan Bhakti - Aaalap 06 - Jaikara Kaviraj,,
720,સ્વરૂપ કીર્તનભક્તિ - આલાપ ૦૭ - જયકાર કવિરાજ,Swaroop Kirtan Bhakti - Aaalap 07 - Jaikara Kaviraj,,
721,સ્વરૂપ કીર્તનભક્તિ - આલાપ ૦૮ - જયકાર કવિરાજ,Swaroop Kirtan Bhakti - Aaalap 08 - Jaikara Kaviraj,,
722,સ્વરૂપ કીર્તનભક્તિ - આલાપ ૦૯ - જયકાર કવિરાજ,Swaroop Kirtan Bhakti - Aaalap 09 - Jaikara Kaviraj,,
723,સ્વરૂપ કિર્તન ભક્તિ,Swarup Kirtan Bhakti,https://archive.org/download/KavirajPad/15%20Swarup%20Kirtan.mp3,
724,સ્વરૂપ કિર્તન ભક્તિ,Swarup Kirtan Bhakti,https://archive.org/download/KavirajPad/Swarup%20Kirtan%20Bhakti.mp3,
725,સ્વરૂપ કિર્તન ભક્તિ - ૨૭ રાગ કોરસ,Swarup Kirtan Bhakti - 27 Raag Chorus,https://archive.org/download/KavirajPad/Swarup%20Kirtan%20Bhakti%20-%2027%20RAG%20KORAS.mp3,
726,સ્વરૂપ કિર્તન ભક્તિ વિશે,Swarup Kirtan Bhakti - Explanation,https://archive.org/download/KavirajPad/86_11_Swaroop%20Kirtan%20Bhakti%20Samaj.mp3,https://archive.org/download/KavirajPadLyrics/86_11_Swaroop%20Kirtan%20Bhakti%20Samaj.pdf
727,સ્વરૂપ કિર્તન ભક્તિ - યુ.એસ.એ કોરસ,Swarup Kirtan Bhakti - LA USA Chorus,https://archive.org/download/KavirajPad/Swarup%20Kirtan%20Bhakti%20-%20KORAS%20LAUSA.mp3,
728,સ્વરૂપ કિર્તન ભક્તિ - પ્રભાતિયું,Swarup Kirtan Bhakti - Prabhatiyu,https://archive.org/download/KavirajPad/Swarup%20Kirtan%20Bhakti%20-%20PRABHATIYU.mp3,
729,સ્વરૂપ કિર્તન ભક્તિ - પુરષોત્તમ ઉપાધ્યાય,Swarup Kirtan Bhakti - Purshottam Upadhyay,https://archive.org/download/KavirajPad/Swarup%20Kirtan%20Bhakti%20-%20Purshottam%20U.%20Aalap.mp3,
730,સ્વરૂપનું 'જ્ઞાન' થાય પછી જ નીકળે,Swarupnu Gnan Thay Pachhij Nikale,https://archive.org/download/KavirajPad/86_1_%20Swarupnu%20Gnan%20Thay%20Pachhi%20j%20NikaLe.mp3,https://archive.org/download/KavirajPadLyrics/86_1_%20Swarupnu%20Gnan%20Thay%20Pachhi%20j%20NikaLe.pdf
731,"સ્વસ્તિકી હૂંફ આશ્વાસન, સિદ્ધાસન",Swastiki Hunf Aashvashan Siddhasan,https://archive.org/download/KavirajPad/86_3_Swastiki%20Hunf%20Aaswashan%20siddhasan%20.mp3,https://archive.org/download/KavirajPadLyrics/86_3_Swastiki%20Hunf%20Aaswashan%20siddhasan%20.pdf
732,તડકાં તપે ને બાળે લૂ વૈશાખમાં,Tadka Tape Ne Bole Lu Vaishakhma,https://archive.org/download/KavirajPad/Tadaka%20Tape%20Ne%20Bare.mp3,https://archive.org/download/KavirajPadLyrics/page_0350.pdf
733,"તમારી જ હોય જ્યાં ફરિયાદ, તે રકમું","Tamari j Hoy Jya Fariyad, Te Rakmu",https://archive.org/download/KavirajPad/Tamari%20Ja%20Hoy%20Jyan%20Phariyad.mp3,https://archive.org/download/KavirajPadLyrics/page_0170.pdf
734,તમે આવી ગયાં પછી એવું લાગે છે,Tame Avi Gaya Pachi Evu Lage Chhe,https://archive.org/download/KavirajPad/Tame%20Aavi%20Gaya%20Pachhi.mp3,https://archive.org/download/KavirajPadLyrics/Tame%20Avi%20Gaya%20Pachi%20Evu.pdf
735,તમે કહો 'જ્ઞાન' તેમાં કક્કોયે હું જાણું નહીં,Tame Kaho Gnan Tema Kakkoye Hun Janu Nahi,https://archive.org/download/KavirajPad/Tame%20Kaho%20Gnan%20Tema.mp3,https://archive.org/download/KavirajPadLyrics/page_0364.pdf
736,તમે કર્યો પ્રેમ તેથી અમે ખીલી જઈશું,Tame Karyo Prem Tethi Ame Khili Jaisu,https://archive.org/download/KavirajPad/Tame%20Karyo%20Prem%20Tethi.mp3,https://archive.org/download/KavirajPadLyrics/Tame%20Karyo%20Prem%20Tethi%20Ame%20Khili%20Jaisu.pdf
737,"तन से, मन से, दिल से त्रिविध","Tan se, Man se, Dil se Trividh","https://archive.org/download/KavirajPad/Tan%20se,%20Man%20Se,%20Dil%20se.mp3",https://archive.org/download/KavirajPadLyrics/CD66-05%20Tanse-Manse-Dilse-Trividhe.pdf
738,"તપ કરવાનાં પણ ખરાં, આપણે ઘેર બેઠાં","Tap Karavana Pan Khara, Apne Gher Betha",https://archive.org/download/KavirajPad/Tap%20Karavana%20Pan%20Khara.mp3,https://archive.org/download/KavirajPadLyrics/page_0158.pdf
739,તપ્ત ધરા પર પહેલી વર્ષાનાં,Tapt Dhara Par Paheli Varsha Na,https://archive.org/download/KavirajPad/Tapt%20Dhara%20Par%20Paheli%20Varsha%20Na.mp3,https://archive.org/download/KavirajPadLyrics/CD66-01%20Tapta%20Dhara%20Par.pdf
740,તારા દીધેલાં દીપક લઈને 'હું' નીસર્યો છું,Tara Didhela Deepak Laine 'Hun' Nisariyo Chhu,https://archive.org/download/KavirajPad/Tara%20Didhela%20Dipak%20Laine.mp3,https://archive.org/download/KavirajPadLyrics/tara%20didhela%20dipak%20laine.pdf
741,"તારાં દર્શનનાં દીવાનાં, તારી મસ્તીમાં મસ્તાના","Taran Darshan Na Diwana, Tari Mastima Mastana",https://archive.org/download/KavirajPad/Tara%20Darshan%20Na%20Divana.mp3,https://archive.org/download/KavirajPadLyrics/page_0692.pdf
742,"તરણ-તારણહાર, અમૂર્ત ભગવાન","Taran Taaranhar, Amurt Bhagawan",https://archive.org/download/KavirajPad/Taran%20Taranhar%20Dada%20Bhagavan.mp3,https://archive.org/download/KavirajPadLyrics/page_0711.pdf
743,તરછોડથી આ દુનિયામાં બંધાય છે,Tarchhodthi Aa Duniyama Bandhay Chhe,https://archive.org/download/KavirajPad/9%20Tarachhod%20thi%20Aa%20Duniyama.mp3,https://archive.org/download/KavirajPadLyrics/page_0033.pdf
744,"તારે છુટવું હોય સમશાનથી, તો","Tare Chhutvu Hoy Samashan Thi, To",https://archive.org/download/KavirajPad/4%20Tare%20Chhutavu%20Hoy%20Samshanthi.mp3,https://archive.org/download/KavirajPadLyrics/page_0027.pdf
745,તારે છુટવું હોય સંસારથી તો,"Tare Chhutvu Hoy Sansar Thi, To",https://archive.org/download/KavirajPad/Tare%20Chhutavu%20Hoy%20Sansarthi.mp3,https://archive.org/download/KavirajPadLyrics/CD62-04%20Tare%20Chutavu%20Hoy%20Sansar%20Thi.pdf
746,तेज तत्त्व का सामूहिक पिंड,Tej Tatva Ka Samuhik Pind,https://archive.org/download/KavirajPad/10%20Tej%20Tatvaka%20Samuhik.mp3,https://archive.org/download/KavirajPadLyrics/CD65-10%20Tej%20Tatva%20Ka.pdf
747,,There Is No Creator,https://archive.org/download/KavirajPad/There%20Is%20No%20Creator.mp3,https://archive.org/download/KavirajPadLyrics/CD65-06%20There%20is%20NO%20Creator.pdf
748,"ટીલાં-ટપકાં-ધજા વગર, પૂજનીય અસંયત","Tila-Tapka-Dhaja Vagar, Pujniya Asaiyat",https://archive.org/download/KavirajPad/Tilan-Tapakan-dhaja%20vagar.mp3,"https://archive.org/download/KavirajPadLyrics/Tila-Tapka-Dhaja%20Vagar,%20Pujniya%20Asaiyat.pdf"
749,તીર્થંકર બોલ્યા છે તે એક હજાર આઠ,Tirthankar Bolya Chhe Te Aek Hajar,https://archive.org/download/KavirajPad/83_7_Tirthankar%20Bolya%20Chhe%20Te.mp3,https://archive.org/download/KavirajPadLyrics/83_7_Tirthankar%20Bolya%20Chhe%20Te.pdf
750,તીર્થંકરના દિલમંદિરે ભંડારેલી,Tirthankar Na Dilmandire Bhandareli,https://archive.org/download/KavirajPad/Tirthankarna%20Dilmandire.mp3,https://archive.org/download/KavirajPadLyrics/CD60-03%20Tirthaankarna%20Dilmandire%20Bhandareli%20Je%20Vani.pdf
751,તીર્થંકર વિહરમાન,Tirthankar Viharmaan,https://archive.org/download/KavirajPad/Tirthankar%20Viharman.mp3,https://archive.org/download/KavirajPadLyrics/CD59-02%20Tirthankar%20Viharman.pdf
752,"ટોળું આપ્તપુત્રનું, ઘૂમી રહ્યું ગામોગામ",Tolu Aaptaputronu Ghumi Rahyu Gamogam,https://archive.org/download/KavirajPad/85_5_ToLu%20Aaptaputronu%20Ghumi%20rahyu%20.mp3,https://archive.org/download/KavirajPadLyrics/85_5_ToLu%20Aaptaputronu%20Ghumi%20rahyu%20.pdf
753,"ત્રિકાળ સત્ય 'આ' 'છે', 'તે' એક છે",Trikaal Satya Aa Chhe Te Aek Chhe,https://archive.org/download/KavirajPad/83_5_TrikaaL%20Satya%20Aa%20chhe%20Te%20Ek.mp3,https://archive.org/download/KavirajPadLyrics/83_5_TrikaaL%20Satya%20Aa%20chhe%20Te%20Ek.pdf
754,ત્રિ-કાળે ઉપકારી શ્રી સત અરિહંતાણં,Trikale Upkari Shri Satt Arehantanam,https://archive.org/download/KavirajPad/Tri-Kale%20Upakari.mp3,https://archive.org/download/KavirajPadLyrics/Tri-kale%20Upkari%20Shri.pdf
755,ત્રિ-મંદિર પર સાલગીરી,Trimandir Per Salagiri,https://archive.org/download/KavirajPad/06%20Tri%20Mandir%20Per%20Salgiri.mp3,https://archive.org/download/KavirajPadLyrics/CD64-06%20Trimandir%20pr%20Salgiri.pdf
756,"ત્રિમંદિરની સાલગીરી, ઉભારે આનંદ","Trimandirni Salagiri, Ubhare Anand",https://archive.org/download/KavirajPad/Trimantra%20Mandirni%20Salgiri.mp3,https://archive.org/download/KavirajPadLyrics/page_0123.pdf
757,ત્રિમંત્ર,Trimantra,https://archive.org/download/KavirajPad/1%20Trimantra.mp3,
758,ત્રિમંત્ર - દાદા શ્રી મુખે,Trimantra - Dada Shri Mukhe,https://archive.org/download/KavirajPad/Trimantra%20-%20Dada%20Shrimukhe.mp3,
759,ત્રિમંત્ર - રાગ,Trimantra - Rag,https://archive.org/download/KavirajPad/Trimantra%20in%20Rag.mp3,
760,ત્રિમંત્ર - રાગ ૨,Trimantra - Rag 2,https://archive.org/download/KavirajPad/Dada%20Bhagavan%20Trimantra.mp3,
761,,Trimantra by Kaviraj,,
762,ત્રિશલા માતા પારણું,Trishala Mata Paranu,https://archive.org/download/KavirajPad/Trishala%20Mata%20Paranu.mp3,https://archive.org/download/KavirajPadLyrics/page_0135.pdf
763,ત્રિયોગે ઊંઘતા,Triyoge Unghata,https://archive.org/download/KavirajPad/Triyoge%20Unghata.mp3,https://archive.org/download/KavirajPadLyrics/CD59-10%20Triyoge%20Unghata%20Ne%20Lagiyo.pdf
764,"તું કંઈ પણ કરીશ, તે અહંકાર છે","Tu Kai Pann Karish, Te Ahankar Chhe",https://archive.org/download/KavirajPad/Tun%20Kai%20Pan%20Karish%20Te%20Ahankar.mp3,"https://archive.org/download/KavirajPadLyrics/Tu%20Kai%20Pann%20Karish,.pdf"
765,તું મને ભગવાન એ માર્ગે ચઢાવી દે,Tu Mane Bhagawan E Marge Chadhavi De,https://archive.org/download/KavirajPad/Tu%20Mane%20Bhagvan%20e%20Marge.mp3,https://archive.org/download/KavirajPadLyrics/Tu%20Mane%20Bhagawan%20E%20Marge.pdf
766,तुम नीकले व्यवहारे,Tum Nikale Vyavhare,https://archive.org/download/KavirajPad/Tum%20Nikale%20Vyavhare.mp3,https://archive.org/download/KavirajPadLyrics/page_0492.pdf
767,"ઉધારી હપ્તાના ધંધા, ભયંકર ખોટ","Udhari Haftana Dhandha, Bhayankar Khott",https://archive.org/download/KavirajPad/Udhari%20Haptana%20Dhandha.mp3,https://archive.org/download/KavirajPadLyrics/CD68-07%20Udhari%20Haptana%20Dhandha.pdf
768,ઊંધું યા તો સીધું બોલો નામ 'દાદા',Undhu Ya To Sidhu Bolo Naam 'Dada',https://archive.org/download/KavirajPad/Undhu%20Ya%20To%20Sidhu%20Bolo%20Nam%20Dada.mp3,https://archive.org/download/KavirajPadLyrics/page_0502.pdf
769,ઊપજાવે સંયમ પરિણામ,Upajave Saiyam Parinam,https://archive.org/download/KavirajPad/Upjave%20Sanyam%20Prinam.mp3,https://archive.org/download/KavirajPadLyrics/page_0163.pdf
770,ઉપકાર કરૂણાસાગરનો,Upkar Karunasagarno,https://archive.org/download/KavirajPad/9%20Upkar%20Krunasagar%20No.mp3,https://archive.org/download/KavirajPadLyrics/page_0013.pdf
771,"उठो, जागो, दौड़ो, पकड़ो, 'अक्रम' गाडी","Utho, Jago, Daudo, Pakdo, 'Akram' Gadi",https://archive.org/download/KavirajPad/Uthho%20Jago%20Dodo%20Pakado.mp3,https://archive.org/download/KavirajPadLyrics/page_0427.pdf
772,વચન બળનું જીવતું જાગતું વરદાન છું,Vachan Balnu Jivatu Jagatu Varadan,https://archive.org/download/KavirajPad/83_1_Vachan%20BaLnu%20Jivatu%20Jaagtu%20Vardaan.mp3,https://archive.org/download/KavirajPadLyrics/83_1_Vachan%20BaLnu%20Jivatu%20Jaagtu%20Vardaan.pdf
773,"વદે સૂણ, મંદીરે મૂર્તી, કીશન મહાવીર","Vade-Sun, Mandire Murti, Kishan Mahavir",https://archive.org/download/KavirajPad/Vade%20Sun%20Mandire%20Murti.mp3,https://archive.org/download/KavirajPadLyrics/page_0203.pdf
774,વધ-ઘટવાળી આસક્તિને,Vadh-Ghatvali Aasaktine,https://archive.org/download/KavirajPad/Vadha%20Ghat%20Vari%20Aaskti%20Ne.mp3,https://archive.org/download/KavirajPadLyrics/CD61-05%20Vadh-Ghatvari%20Aasaktine.pdf
775,"વખારો દુઃખની બોલી, અમારી","Vakharo Dukhni Boli, Amari",https://archive.org/download/KavirajPad/Vakharo%20Dukhni%20Boli.mp3,https://archive.org/download/KavirajPadLyrics/vakharo%20dukh.pdf
776,"વળતરની ઈચ્છા વીના, લૂંટાવે મોક્ષજ","Valtarni Echha Vina, Lutave Mokshaj",https://archive.org/download/KavirajPad/Valtarni%20Ichchha%20Vina%20Lutave.mp3,https://archive.org/download/KavirajPadLyrics/page_0634.pdf
777,વંદન હો જિનરાજ અમારા,Vandan Ho Jinaraj Amara,https://archive.org/download/KavirajPad/Vandan%20Ho%20Jinaraj%20Amara.mp3,https://archive.org/download/KavirajPadLyrics/Vandan%20ho%20jinraj%20amara-06-10.pdf
778,વાણી ઝરતાં ફૂલની ગુંથાય એવી માળ,Vani Zarata fulani Gunthaye Ehvi Maal,https://archive.org/download/KavirajPad/Vani%20Zarata%20Phulni.mp3,https://archive.org/download/KavirajPadLyrics/CD60-07%20Vani%20Zarata%20Phulni%20Guthay%20Aevi%20Mal.pdf
779,વાણીનાં સંયોગ પર ને પરાધીન,Vanina Sahiyog Par Ne Paradhin,https://archive.org/download/KavirajPad/Vani%20Na%20Sanyog.mp3,https://archive.org/download/KavirajPadLyrics/vani%20na%20sayong.pdf
